ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
0.377490,-0.268982,0.080086,-0.573481,0.000497,0.500825,0.789952,0.939147,0.098147,0.017178,0.177286,0.360178,0.150701,0.089947,0.100447,0.135204,-0.144319,-0.056158,0.581117,0.506994,0.024722,-0.148440,-0.109200,-0.036686,-0.058106,0.066516,-1.364725,-1.443383,-0.320356,-0.239720,-0.442114,-0.572850,2.230778,-0.170762,1.543685,1.848051,-1.453172,-0.649662,1.094343,2.036058,0.017536,-0.016208,-0.193202,-0.320501,1.230960,-0.180189,-0.099494,-0.019931,-0.323219,-0.066625,-0.132037,0.280645,3.270263,-0.153833,-0.329973,-0.743622,-0.345599,0.013727,0.083950,-0.092638,-6.306197,0.610885,0.226697,0.654950,20.252631,12.097852,-3.009484,6.177205,5.019292,-26.076257,7.220628,14.841726,-1.976098,-2.445586,-6.366333,-10.497809,-1.528427,-5.441561,-4.138733,-2.536396,-2.506897,1.594260,-4.357005,0.498059,8.951116,-0.780831,1.136343,-0.546935,-4.332036,-11.343332,14.478466,15.744997,-31.727251,12.194750,-1.787059,-2.181270,-2.064306,-3.067406,-2.757488,-1.207154,-0.473617,-5.057446,-3.339279,-1.989579,7.462247,6.051196,-15.449615,-29.144189,0.445491,-2.888227,-1.093517,2.045121,-10.590208,-12.724431,-18.325806,-25.850523,1.127006,-25.137328,-18.275087,-12.536607,-6.097168,-8.538177,-7.122640,-7.830930,-1.090306,-13.855635,-9.929677,-6.589058,0.004167
0.386723,-0.269701,0.086492,-0.565796,-0.005566,0.498108,0.794491,0.947641,0.098144,0.017147,0.176479,0.358866,0.155868,0.089246,0.099912,0.135010,-0.145679,-0.056439,0.580567,0.508137,0.038343,-0.149097,-0.110602,-0.039796,-0.059571,0.066569,-1.364377,-1.443768,-0.346657,-0.237168,-0.441195,-0.570177,2.315158,-0.120354,1.531157,1.873806,-1.432258,-0.758301,1.124422,2.097884,0.009333,-0.026394,-0.219695,-0.364253,1.224591,-0.202869,-0.116757,-0.030477,-0.333646,-0.059941,-0.150199,0.282706,3.307559,-0.157044,-0.325235,-0.745935,-0.363642,-0.033514,0.144316,-0.027004,-6.438395,0.661718,0.219257,0.645851,18.110633,10.402583,-3.318387,5.257481,5.920009,-24.895338,6.968250,13.768287,-1.718272,-2.181108,-5.851454,-9.865447,-3.162574,-5.048250,-3.782128,-2.232464,-2.569587,1.411401,-4.192430,0.327481,6.406791,-0.950365,1.104043,-0.495935,-3.348550,-10.070821,13.912673,15.281575,-26.560560,11.794837,-2.099766,-2.217506,-2.067785,-3.050665,-2.790068,-1.280965,-0.414547,-5.045839,-3.354643,-2.020810,7.425046,5.953690,-15.199593,-28.629841,-0.990351,-2.191948,-0.548123,2.310620,-10.541363,-12.650245,-18.291581,-25.818904,1.422881,-25.054288,-18.220900,-12.530470,-6.073801,-8.488698,-7.196117,-7.918703,-0.942917,-13.828146,-9.899075,-6.563415,0.004167
0.396308,-0.270209,0.092845,-0.558004,-0.011543,0.494938,0.799155,0.956394,0.098109,0.017072,0.175561,0.357371,0.161000,0.088461,0.099312,0.134774,-0.147083,-0.056692,0.579942,0.509288,0.052120,-0.149767,-0.111984,-0.042915,-0.061109,0.066424,-1.363779,-1.443883,-0.373509,-0.234404,-0.440307,-0.567539,2.390613,-0.077009,1.517342,1.895729,-1.407592,-0.862021,1.153449,2.155238,0.002202,-0.035478,-0.244041,-0.405365,1.211413,-0.223907,-0.132534,-0.039758,-0.344335,-0.054017,-0.167674,0.284055,3.334254,-0.160960,-0.320630,-0.748035,-0.377588,-0.075452,0.202324,0.036701,-6.549064,0.710885,0.210514,0.636601,16.020232,8.912011,-3.612289,4.394411,6.808379,-23.754284,6.718172,12.714516,-1.471841,-1.928064,-5.351542,-9.237861,-4.442922,-4.662623,-3.435264,-1.940515,-2.634330,1.248011,-4.039855,0.147354,3.926219,-1.108621,1.089312,-0.427370,-2.365770,-8.908709,13.356440,14.795524,-21.507662,11.400136,-2.410074,-2.255886,-2.070501,-3.034033,-2.821538,-1.355018,-0.353248,-5.034827,-3.367625,-2.048659,7.380476,5.841303,-14.980984,-28.163142,-2.165935,-1.583443,-0.062755,2.549636,-10.492306,-12.576844,-18.257558,-25.787149,1.730145,-24.980427,-18.173228,-12.524997,-6.050024,-8.440652,-7.266680,-8.013815,-0.785362,-13.808201,-9.874977,-6.541724,0.004167
0.406210,-0.270535,0.099142,-0.550122,-0.017417,0.491337,0.803938,0.965387,0.098045,0.016957,0.174540,0.355704,0.166069,0.087596,0.098654,0.134502,-0.148530,-0.056920,0.579245,0.510447,0.066007,-0.150452,-0.113344,-0.046043,-0.062705,0.066105,-1.362940,-1.443734,-0.400822,-0.231434,-0.439454,-0.564937,2.457358,-0.039873,1.502302,1.914057,-1.379223,-0.960986,1.181434,2.208202,-0.003905,-0.043507,-0.266303,-0.443857,1.192901,-0.243336,-0.146865,-0.047825,-0.355296,-0.048774,-0.184511,0.284653,3.350613,-0.165536,-0.316086,-0.749848,-0.387440,-0.112547,0.258015,0.098382,-6.638680,0.758407,0.200478,0.627191,13.991953,7.609640,-3.891930,3.591782,7.681515,-22.653011,6.467922,11.680635,-1.237842,-1.687422,-4.868456,-8.617327,-5.420536,-4.286315,-3.099684,-1.661810,-2.700259,1.106700,-3.897615,-0.038466,1.516875,-1.252864,1.090901,-0.343250,-1.393217,-7.859527,12.810510,14.287128,-16.578127,11.008345,-2.714822,-2.295901,-2.072684,-3.017664,-2.851929,-1.429211,-0.289346,-5.024301,-3.378340,-2.073442,7.329842,5.715537,-14.791311,-27.739328,-3.110294,-1.053433,0.369205,2.765546,-10.443705,-12.504838,-18.223661,-25.755042,2.046831,-24.914216,-18.130927,-12.520056,-6.026219,-8.394423,-7.334332,-8.115388,-0.616559,-13.794775,-9.856372,-6.523371,0.004167
0.416393,-0.270706,0.105377,-0.542165,-0.023172,0.487324,0.808837,0.974602,0.097957,0.016805,0.173426,0.353875,0.171053,0.086658,0.097943,0.134199,-0.150022,-0.057126,0.578478,0.511609,0.079962,-0.151156,-0.114684,-0.049179,-0.064342,0.065631,-1.361870,-1.443331,-0.428509,-0.228266,-0.438642,-0.562372,2.515652,-0.008164,1.486097,1.929040,-1.347217,-1.055363,1.208375,2.256858,-0.009040,-0.050534,-0.286553,-0.479757,1.170315,-0.261195,-0.159798,-0.054733,-0.366533,-0.044119,-0.200754,0.284476,3.356933,-0.170712,-0.311536,-0.751310,-0.393240,-0.145271,0.311431,0.157945,-6.707755,0.804298,0.189173,0.617614,12.034218,6.480571,-4.157816,2.852333,8.536309,-21.591436,6.215369,10.667131,-1.017003,-1.459839,-4.403574,-8.005781,-6.142776,-3.920639,-2.776591,-1.397278,-2.766226,0.989216,-3.764176,-0.226582,-0.814008,-1.381184,1.107463,-0.245606,-0.439721,-6.924170,12.275234,13.756947,-11.781278,10.618115,-3.011225,-2.337071,-2.074557,-3.001697,-2.881283,-1.503428,-0.222558,-5.014161,-3.386914,-2.095471,7.274426,5.577899,-14.628081,-27.353708,-3.851481,-0.593056,0.754042,2.961509,-10.396178,-12.434816,-18.189870,-25.722385,2.370774,-24.854193,-18.092905,-12.515533,-6.002752,-8.350357,-7.399128,-8.222525,-0.435704,-13.786881,-9.842305,-6.507800,0.004167
0.426822,-0.270744,0.111545,-0.534146,-0.028794,0.482917,0.813848,0.984022,0.097850,0.016620,0.172226,0.351894,0.175937,0.085654,0.097185,0.133869,-0.151561,-0.057313,0.577643,0.512772,0.093943,-0.151880,-0.116004,-0.052321,-0.066001,0.065021,-1.360577,-1.442683,-0.456482,-0.224905,-0.437877,-0.559844,2.565789,0.018842,1.468784,1.940943,-1.311649,-1.145316,1.234265,2.301292,-0.013257,-0.056613,-0.304866,-0.513105,1.144720,-0.277528,-0.171384,-0.060541,-0.378047,-0.039955,-0.216440,0.283515,3.353541,-0.176423,-0.306916,-0.752364,-0.395068,-0.174097,0.362615,0.215299,-6.756844,0.848562,0.176633,0.607865,10.153618,5.511141,-4.410021,2.178038,9.369559,-20.569365,5.958885,9.674815,-0.809763,-1.245680,-3.957838,-7.404854,-6.653167,-3.566608,-2.466861,-1.147526,-2.830941,0.896469,-3.638197,-0.414045,-3.059577,-1.492259,1.137634,-0.136418,0.486728,-6.101927,11.750629,13.205745,-7.126117,10.228641,-3.296956,-2.379040,-2.076336,-2.986257,-2.909648,-1.577554,-0.152695,-5.004315,-3.393478,-2.115051,7.215465,5.429930,-14.488830,-27.001803,-4.416309,-0.193882,1.097686,3.140478,-10.350289,-12.367325,-18.156228,-25.689038,2.699685,-24.798938,-18.058143,-12.511338,-5.979974,-8.308757,-7.461176,-8.334359,-0.242285,-13.783558,-9.831892,-6.494513,0.004167
0.437465,-0.270670,0.117642,-0.526078,-0.034267,0.478136,0.818965,0.993628,0.097727,0.016407,0.170948,0.349773,0.180709,0.084588,0.096384,0.133517,-0.153147,-0.057483,0.576744,0.513932,0.107909,-0.152627,-0.117303,-0.055468,-0.067666,0.064291,-1.359071,-1.441798,-0.484660,-0.221360,-0.437164,-0.557354,2.608091,0.041810,1.450420,1.950035,-1.272609,-1.231012,1.259085,2.341592,-0.016613,-0.061801,-0.321322,-0.543945,1.116998,-0.292384,-0.181679,-0.065311,-0.389831,-0.036177,-0.231599,0.281772,3.340792,-0.182597,-0.302170,-0.752963,-0.393036,-0.199498,0.411613,0.270357,-6.786536,0.891204,0.162902,0.597942,8.355220,4.688734,-4.648286,1.569861,10.178089,-19.586404,5.697467,8.704886,-0.616306,-1.045069,-3.531841,-6.815956,-6.991403,-3.224980,-2.171095,-0.912888,-2.892995,0.828598,-3.518555,-0.598348,-5.213177,-1.585213,1.180100,-0.017561,1.378928,-5.390587,11.236510,12.634691,-2.621476,9.839510,-3.570169,-2.421584,-2.078216,-2.971449,-2.937074,-1.651467,-0.079655,-4.994680,-3.398161,-2.132476,7.154105,5.273156,-14.371082,-26.679393,-4.830146,0.152036,1.405637,3.305224,-10.306518,-12.302865,-18.122801,-25.654891,3.031305,-24.747145,-18.025692,-12.507385,-5.958191,-8.269877,-7.520599,-8.450039,-0.036051,-13.783912,-9.824314,-6.483060,0.004167
0.448289,-0.270499,0.123664,-0.517972,-0.039578,0.472998,0.824185,1.003405,0.097592,0.016169,0.169601,0.347523,0.185362,0.083467,0.095547,0.133146,-0.154783,-0.057637,0.575781,0.515086,0.121822,-0.153399,-0.118580,-0.058617,-0.069322,0.063457,-1.357360,-1.440687,-0.512961,-0.217635,-0.436506,-0.554903,2.642900,0.061350,1.431062,1.956593,-1.230200,-1.312612,1.282815,2.377851,-0.019167,-0.066155,-0.336005,-0.572327,1.087867,-0.305814,-0.190741,-0.069105,-0.401875,-0.032683,-0.246259,0.279260,3.319071,-0.189160,-0.297247,-0.753067,-0.387287,-0.221935,0.458467,0.323035,-6.797459,0.932223,0.148034,0.587841,6.642750,4.001633,-4.871865,1.027920,10.958681,-18.641915,5.430759,7.758904,-0.436593,-0.857913,-3.125884,-6.240311,-7.193393,-2.896281,-1.889637,-0.693447,-2.950988,0.785062,-3.404389,-0.777443,-7.268940,-1.659538,1.233643,0.109242,2.230635,-4.786628,10.732536,12.045328,1.724642,9.450536,-3.829542,-2.464642,-2.080377,-2.957362,-2.963618,-1.725044,-0.003433,-4.985185,-3.401093,-2.148017,7.091517,5.109082,-14.272515,-26.382534,-5.116714,0.452052,1.683022,3.458282,-10.265264,-12.241880,-18.089712,-25.619865,3.363377,-24.697609,-17.994669,-12.503574,-5.937675,-8.233921,-7.577564,-8.568744,0.182947,-13.787108,-9.818816,-6.473035,0.004167
0.459264,-0.270247,0.129607,-0.509840,-0.044712,0.467520,0.829504,1.013335,0.097450,0.015908,0.168191,0.345152,0.189891,0.082295,0.094678,0.132762,-0.156469,-0.057776,0.574758,0.516231,0.135643,-0.154197,-0.119835,-0.061768,-0.070952,0.062529,-1.355454,-1.439359,-0.541307,-0.213739,-0.435910,-0.552492,2.670575,0.078029,1.410772,1.960893,-1.184538,-1.390277,1.305434,2.410170,-0.020974,-0.069729,-0.348998,-0.598308,1.057894,-0.317873,-0.198631,-0.071988,-0.414162,-0.029372,-0.260442,0.276003,3.288783,-0.196034,-0.292102,-0.752641,-0.377989,-0.241856,0.503219,0.373256,-6.790273,0.971621,0.132084,0.577560,5.018905,3.438862,-5.079766,0.551444,11.708147,-17.735047,5.159111,6.838833,-0.270396,-0.683944,-2.740038,-5.679019,-7.291462,-2.580855,-1.622630,-0.489078,-3.003573,0.764704,-3.295099,-0.949689,-9.221262,-1.714881,1.297155,0.242422,3.036500,-4.285356,10.238364,11.439655,5.904471,9.061519,-4.074189,-2.508285,-2.082975,-2.944069,-2.989329,-1.798150,0.075896,-4.975777,-3.402403,-2.161930,7.028757,4.939194,-14.190848,-26.107592,-5.297988,0.713010,1.934496,3.601975,-10.226833,-12.184754,-18.057099,-25.583919,3.693815,-24.649270,-17.964292,-12.499803,-5.918641,-8.201050,-7.632232,-8.689667,0.414407,-13.792395,-9.814724,-6.464071,0.004167
0.470359,-0.269925,0.135467,-0.501690,-0.049655,0.461717,0.834915,1.023401,0.097302,0.015629,0.166727,0.342672,0.194292,0.081078,0.093781,0.132366,-0.158206,-0.057902,0.573676,0.517363,0.149338,-0.155022,-0.121067,-0.064917,-0.072542,0.061519,-1.353360,-1.437825,-0.569623,-0.209678,-0.435380,-0.550120,2.691485,0.092363,1.389615,1.963207,-1.135754,-1.464163,1.326921,2.438655,-0.022092,-0.072580,-0.360385,-0.621947,1.027512,-0.328617,-0.205407,-0.074022,-0.426668,-0.026147,-0.274170,0.272028,3.250361,-0.203140,-0.286692,-0.751660,-0.365334,-0.259690,0.545911,0.420954,-6.765671,1.009398,0.115115,0.567097,3.485577,2.990001,-5.270690,0.138901,12.423609,-16.864751,4.883531,5.946980,-0.117324,-0.522745,-2.374186,-5.133078,-7.314452,-2.278887,-1.370037,-0.299479,-3.049490,0.765877,-3.190366,-1.113862,-11.065297,-1.750991,1.369668,0.380605,3.792053,-3.881113,9.753664,10.820088,9.911115,8.672169,-4.303661,-2.552732,-2.086137,-2.931624,-3.014259,-1.870653,0.158172,-4.966413,-3.402217,-2.174445,6.966844,4.764909,-14.123913,-25.851292,-5.394049,0.941111,2.164304,3.738416,-10.191437,-12.131803,-18.025127,-25.547045,4.020699,-24.601196,-17.933863,-12.495952,-5.901255,-8.171373,-7.684778,-8.812047,0.657775,-13.799102,-9.811435,-6.455836,0.004167
0.481548,-0.269544,0.141240,-0.493531,-0.054395,0.455607,0.840416,1.033588,0.097153,0.015334,0.165214,0.340092,0.198564,0.079820,0.092862,0.131964,-0.159995,-0.058014,0.572536,0.518481,0.162872,-0.155876,-0.122275,-0.068062,-0.074077,0.060435,-1.351087,-1.436094,-0.597835,-0.205459,-0.434919,-0.547789,2.706006,0.104826,1.367663,1.963801,-1.083989,-1.534423,1.347258,2.463425,-0.022575,-0.074761,-0.370249,-0.643309,0.997035,-0.338100,-0.211130,-0.075268,-0.439367,-0.022919,-0.287461,0.267368,3.204256,-0.210397,-0.280980,-0.750103,-0.349531,-0.275840,0.586581,0.466069,-6.724374,1.045552,0.097190,0.556449,2.043920,2.645241,-5.443143,-0.212152,13.102245,-16.029873,4.605574,5.085931,0.023129,-0.373798,-2.028091,-4.603437,-7.287977,-1.990456,-1.131699,-0.124219,-3.087643,0.786478,-3.090136,-1.269118,-12.796842,-1.767601,1.450361,0.522574,4.493755,-3.567434,9.278211,10.189559,13.738486,8.281984,-4.517873,-2.598244,-2.089969,-2.920068,-3.038453,-1.942413,0.243166,-4.957072,-3.400658,-2.185770,6.906742,4.587618,-14.069680,-25.610669,-5.423047,1.141951,2.376222,3.869457,-10.159206,-12.083282,-17.993970,-25.509263,4.342329,-24.552616,-17.902780,-12.491896,-5.885633,-8.144956,-7.735371,-8.935137,0.912265,-13.806651,-9.808421,-6.448033,0.004167
0.492803,-0.269110,0.146924,-0.485370,-0.058918,0.449202,0.846000,1.043881,0.097004,0.015027,0.163659,0.337421,0.202709,0.078526,0.091924,0.131557,-0.161838,-0.058112,0.571342,0.519581,0.176214,-0.156759,-0.123457,-0.071200,-0.075545,0.059285,-1.348644,-1.434177,-0.625874,-0.201087,-0.434532,-0.545501,2.714522,0.115854,1.344991,1.962932,-1.029396,-1.601205,1.366438,2.484608,-0.022475,-0.076322,-0.378674,-0.662463,0.966668,-0.346381,-0.215860,-0.075787,-0.452224,-0.019607,-0.300334,0.262062,3.150936,-0.217726,-0.274932,-0.747954,-0.330803,-0.290684,0.625268,0.508555,-6.667130,1.080079,0.078372,0.545612,0.694615,2.395113,-5.595534,-0.504894,13.741479,-15.229094,4.327320,4.258524,0.151581,-0.236487,-1.701394,-4.090976,-7.234579,-1.715531,-0.907334,0.037257,-3.117077,0.824126,-2.994605,-1.414979,-14.412345,-1.764352,1.538565,0.667279,5.138870,-3.337278,8.811896,9.551400,17.381261,7.890113,-4.717072,-2.645110,-2.094547,-2.909426,-3.061957,-2.013289,0.330575,-4.947745,-3.397845,-2.196084,6.849326,4.408639,-14.026245,-25.383120,-5.401165,1.320556,2.573561,3.996745,-10.130184,-12.039377,-17.963810,-25.470624,4.657237,-24.502890,-17.870531,-12.487503,-5.871839,-8.121822,-7.784187,-9.058233,1.176876,-13.814548,-9.805222,-6.440399,0.004167
0.504099,-0.268631,0.152514,-0.477212,-0.063214,0.442518,0.851663,1.054264,0.096859,0.014709,0.162068,0.334669,0.206727,0.077201,0.090970,0.131150,-0.163734,-0.058196,0.570094,0.520660,0.189333,-0.157672,-0.124613,-0.074330,-0.076933,0.058073,-1.346038,-1.432085,-0.653674,-0.196571,-0.434223,-0.543254,2.717417,0.125839,1.321683,1.960842,-0.972139,-1.664650,1.384457,2.502344,-0.021843,-0.077313,-0.385740,-0.679480,0.936524,-0.353514,-0.219655,-0.075635,-0.465205,-0.016140,-0.312809,0.256148,3.090884,-0.225042,-0.268518,-0.745202,-0.309388,-0.304570,0.662009,0.548381,-6.594708,1.112972,0.058724,0.534578,-0.562107,2.230592,-5.726304,-0.743282,14.338964,-14.461183,4.051190,3.467738,0.268702,-0.110159,-1.393692,-3.596569,-7.173994,-1.454035,-0.696604,0.185562,-3.137026,0.876191,-2.904167,-1.551284,-15.908929,-1.740756,1.633726,0.813793,5.725498,-3.183146,8.354805,8.909411,20.835014,7.495389,-4.901731,-2.693564,-2.099917,-2.899711,-3.084807,-2.083143,0.420045,-4.938446,-3.393895,-2.205542,6.795410,4.229245,-13.991800,-25.166393,-5.342636,1.481292,2.759183,4.121683,-10.104332,-12.000211,-17.934821,-25.431200,4.964226,-24.451545,-17.836723,-12.482630,-5.859884,-8.101955,-7.831372,-9.180672,1.450426,-13.822400,-9.801464,-6.432694,0.004167
0.515413,-0.268110,0.158009,-0.469063,-0.067271,0.435569,0.857401,1.064723,0.096719,0.014384,0.160447,0.331845,0.210619,0.075849,0.090006,0.130744,-0.165684,-0.058266,0.568794,0.521716,0.202201,-0.158614,-0.125740,-0.077449,-0.078230,0.056805,-1.343279,-1.429828,-0.681171,-0.191916,-0.433995,-0.541051,2.715076,0.135139,1.297830,1.957759,-0.912393,-1.724895,1.401325,2.516786,-0.020725,-0.077778,-0.391526,-0.694437,0.906632,-0.359557,-0.222571,-0.074867,-0.478269,-0.012458,-0.324908,0.249667,3.024597,-0.232263,-0.261707,-0.741840,-0.285528,-0.317814,0.696844,0.585532,-6.507895,1.144220,0.038306,0.523343,-1.726347,2.142880,-5.833944,-0.931937,14.892651,-13.724840,3.779897,2.716579,0.375223,0.005892,-1.104507,-3.121028,-7.123232,-1.205827,-0.499101,0.321380,-3.146899,0.939920,-2.819409,-1.678181,-17.284478,-1.696143,1.735393,0.961360,6.252484,-3.097258,7.907165,8.267709,24.096326,7.096202,-5.072475,-2.743833,-2.106100,-2.890922,-3.107036,-2.151835,0.511166,-4.929204,-3.388921,-2.214271,6.745701,4.050612,-13.964690,-24.958532,-5.259754,1.627970,2.935541,4.245421,-10.081553,-11.965830,-17.907181,-25.391079,5.262338,-24.398233,-17.801037,-12.477144,-5.849744,-8.085295,-7.877074,-9.301823,1.731570,-13.829895,-9.796826,-6.424714,0.004167
0.526723,-0.267550,0.163406,-0.460927,-0.071079,0.428366,0.863208,1.075244,0.096587,0.014054,0.158801,0.328957,0.214386,0.074474,0.089034,0.130343,-0.167690,-0.058320,0.567444,0.522746,0.214793,-0.159585,-0.126838,-0.080555,-0.079426,0.055481,-1.340373,-1.427418,-0.708306,-0.187130,-0.433851,-0.538893,2.707886,0.144074,1.273527,1.953888,-0.850340,-1.782072,1.417062,2.528099,-0.019165,-0.077761,-0.396110,-0.707411,0.876952,-0.364565,-0.224664,-0.073536,-0.491374,-0.008512,-0.336653,0.242657,2.952579,-0.239298,-0.254473,-0.737862,-0.259472,-0.330702,0.729811,0.620007,-6.407493,1.173803,0.017177,0.511898,-2.798540,2.123532,-5.917121,-1.076080,15.400774,-13.018919,3.516259,2.008047,0.471887,0.112375,-0.833345,-2.665142,-7.096873,-0.970745,-0.314395,0.445415,-3.146283,1.012448,-2.741054,-1.796083,-18.537622,-1.629617,1.843199,1.109264,6.719392,-3.071613,7.469396,7.630725,27.162718,6.690472,-5.230047,-2.795906,-2.113090,-2.883052,-3.128672,-2.219233,0.603490,-4.920062,-3.383034,-2.222370,6.700843,3.873854,-13.943376,-24.757904,-5.162985,1.763795,3.104626,4.368905,-10.061681,-11.936240,-17.881047,-25.350376,5.550843,-24.342745,-17.763270,-12.470907,-5.841346,-8.071757,-7.921420,-9.421106,2.018824,-13.836811,-9.791070,-6.416278,0.004167
0.538008,-0.266953,0.168703,-0.452807,-0.074627,0.420924,0.869080,1.085814,0.096463,0.013721,0.157136,0.326014,0.218031,0.073080,0.088058,0.129947,-0.169750,-0.058358,0.566045,0.523748,0.227084,-0.160585,-0.127904,-0.083643,-0.080511,0.054105,-1.337328,-1.424865,-0.735021,-0.182219,-0.433794,-0.536780,2.696229,0.152928,1.248877,1.949417,-0.786170,-1.836308,1.431701,2.536461,-0.017205,-0.077301,-0.399566,-0.718487,0.847382,-0.368593,-0.225986,-0.071691,-0.504476,-0.004265,-0.348073,0.235157,2.875339,-0.246059,-0.246791,-0.733268,-0.231470,-0.343484,0.760952,0.651826,-6.294314,1.201695,-0.004609,0.500236,-3.779285,2.164283,-5.974722,-1.181389,15.861932,-12.342367,3.263158,1.345027,0.559455,0.210006,-0.579686,-2.229652,-7.107066,-0.748607,-0.142033,0.558390,-3.134921,1.090948,-2.669912,-1.905612,-19.667652,-1.540098,1.956815,1.256897,7.126358,-3.098203,7.042086,7.003091,30.032697,6.275731,-5.375228,-2.849704,-2.120857,-2.876081,-3.149740,-2.285205,0.696540,-4.911086,-3.376340,-2.229919,6.661399,3.699991,-13.926455,-24.563178,-5.060996,1.891452,3.268028,4.492864,-10.044516,-11.911371,-17.856556,-25.309228,5.829266,-24.284999,-17.723308,-12.463812,-5.834593,-8.061217,-7.964520,-9.537977,2.310618,-13.843009,-9.784017,-6.407237,0.004167
0.549249,-0.266319,0.173900,-0.444705,-0.077908,0.413254,0.875013,1.096421,0.096351,0.013387,0.155456,0.323022,0.221553,0.071671,0.087080,0.129561,-0.171865,-0.058378,0.564598,0.524721,0.239053,-0.161612,-0.128936,-0.086713,-0.081477,0.052676,-1.334152,-1.422180,-0.761263,-0.177191,-0.433827,-0.534713,2.680487,0.161951,1.223987,1.944506,-0.720078,-1.887725,1.445284,2.542060,-0.014881,-0.076435,-0.401967,-0.727748,0.817769,-0.371694,-0.226590,-0.069376,-0.517531,0.000306,-0.359196,0.227200,2.793390,-0.252448,-0.238636,-0.728058,-0.201772,-0.356378,0.790310,0.681029,-6.169177,1.227858,-0.027000,0.488349,-4.669534,2.257155,-6.005914,-1.253915,16.274926,-11.694359,3.023323,0.730141,0.638665,0.299477,-0.343004,-1.815239,-7.163764,-0.539226,0.018429,0.661012,-3.112702,1.172601,-2.606855,-2.007600,-20.674641,-1.426245,2.075930,1.403690,7.474133,-3.169019,6.625952,6.389530,32.705796,5.849022,-5.508715,-2.904861,-2.129349,-2.869981,-3.170258,-2.349636,0.789815,-4.902349,-3.368941,-2.236968,6.627802,3.529990,-13.912632,-24.373292,-4.960821,2.013100,3.426971,4.617781,-10.029808,-11.891111,-17.833840,-25.267779,6.097295,-24.225009,-17.681127,-12.455755,-5.829353,-8.053529,-8.006472,-9.651961,2.605292,-13.848418,-9.775550,-6.397469,0.004167
0.560430,-0.265648,0.178993,-0.436624,-0.080913,0.405368,0.881001,1.107052,0.096250,0.013054,0.153766,0.319991,0.224953,0.070251,0.086103,0.129184,-0.174034,-0.058378,0.563104,0.525661,0.250681,-0.162665,-0.129933,-0.089761,-0.082318,0.051194,-1.330853,-1.419374,-0.786982,-0.172052,-0.433952,-0.532694,2.661037,0.171362,1.198966,1.939292,-0.652265,-1.936441,1.457867,2.545098,-0.012229,-0.075197,-0.403385,-0.735283,0.787920,-0.373923,-0.226525,-0.066636,-0.530493,0.005216,-0.370058,0.218819,2.707246,-0.258364,-0.229985,-0.722237,-0.170624,-0.369568,0.817932,0.707674,-6.032902,1.252242,-0.049948,0.476232,-5.470363,2.394348,-6.010173,-1.299940,16.638982,-11.074217,2.799352,0.165774,0.710242,0.381461,-0.122762,-1.422516,-7.274749,-0.342409,0.167440,0.753986,-3.079646,1.254729,-2.552749,-2.103017,-21.559309,-1.286523,2.200213,1.549117,7.763927,-3.276199,6.221843,5.794797,35.182457,5.406954,-5.631180,-2.960868,-2.138492,-2.864720,-3.190242,-2.412410,0.882807,-4.893941,-3.360939,-2.243549,6.600446,3.364692,-13.900773,-24.187402,-4.867950,2.130396,3.582300,4.743985,-10.017295,-11.875297,-17.812990,-25.226205,6.354817,-24.162892,-17.636807,-12.446656,-5.825480,-8.048521,-8.047356,-9.762613,2.901156,-13.853043,-9.765618,-6.386875,0.004167
