ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
-0.101417,0.058970,0.093088,0.293516,0.276348,0.239763,0.080122,0.044202,0.475369,0.427251,0.221600,0.379259,0.580227,0.629144,0.780841,0.666853,0.140452,0.157883,0.095508,0.056412,0.081324,0.049371,0.099648,0.154298,-0.558511,-0.704732,-0.542256,-0.597577,-0.821365,-0.556845,-0.527425,-0.698262,0.911151,-0.903995,1.004257,-0.492700,1.049620,-0.425788,0.851807,-0.861040,-0.040742,0.098172,0.125026,0.072644,-0.145277,-0.256517,-0.258856,-0.245411,-0.024914,-0.202319,-0.265851,-0.088567,-0.086464,0.178505,0.221622,0.091425,-0.682284,0.273204,-0.120433,0.523217,0.102212,0.235796,-0.567831,-0.029309,-9.708746,-7.670627,-8.399208,-6.951525,-3.210222,-7.848708,-10.592897,-8.426054,-1.253463,-1.312978,-1.549475,-0.880053,-0.642074,-0.293693,-0.705370,-0.671213,2.793047,4.027665,3.506374,3.373950,2.790216,1.724444,1.365202,2.296512,9.777382,6.519817,7.372059,5.625807,3.357397,8.121333,10.815103,8.812628,-9.240674,-10.135958,-9.121565,-9.483686,-3.171417,-7.766152,-12.028896,-8.976792,-11.558218,-7.293980,-10.833224,-2.307176,-2.243152,-2.272450,-8.693310,-7.246540,21.345058,25.116327,24.026028,21.197453,13.737983,13.709500,10.844141,16.488921,20.928147,13.763835,21.791041,18.525540,10.310518,22.714849,23.091065,16.557938,0.004167
-0.095010,0.054129,0.097630,0.292336,0.279944,0.236813,0.087934,0.036265,0.478069,0.427074,0.218484,0.379059,0.582511,0.627495,0.787921,0.664348,0.140018,0.156431,0.095667,0.056295,0.079827,0.048453,0.099107,0.153046,-0.564753,-0.703037,-0.543848,-0.599995,-0.821215,-0.556428,-0.532161,-0.695980,0.867359,-0.939479,0.966222,-0.524934,1.033212,-0.462293,0.803817,-0.900236,-0.045684,0.092673,0.119700,0.067599,-0.148756,-0.260201,-0.262581,-0.249562,-0.023153,-0.197246,-0.261513,-0.087407,-0.084699,0.174886,0.218672,0.091609,-0.649739,0.293193,-0.098261,0.541275,0.111395,0.261020,-0.532585,-0.002728,-9.654698,-7.718011,-8.449804,-6.948127,-3.550117,-8.016532,-10.560441,-8.586211,-1.223924,-1.320283,-1.530937,-0.881574,-0.599041,-0.291801,-0.664210,-0.678573,2.858955,4.000058,3.546419,3.349951,2.820734,1.705277,1.423290,2.277018,9.680289,6.597246,7.369682,5.665127,3.473250,8.243041,10.762034,8.941864,-9.216967,-10.065106,-9.167659,-9.349973,-4.085117,-8.069758,-11.989609,-9.188839,-11.254627,-7.457351,-10.682024,-2.374670,-1.697409,-2.422870,-8.208396,-7.570660,21.946740,25.050641,24.707802,21.207183,14.042004,13.753308,11.381856,16.524099,20.852463,14.090491,22.115578,18.808278,10.366325,22.928172,23.159615,16.792805,0.004167
-0.088914,0.049261,0.102084,0.290950,0.283186,0.233696,0.095394,0.028419,0.480531,0.426809,0.215666,0.379027,0.584325,0.625764,0.794496,0.661734,0.139957,0.155240,0.095921,0.056101,0.078611,0.047655,0.098649,0.152163,-0.570092,-0.700892,-0.545424,-0.601890,-0.821116,-0.555779,-0.536561,-0.693220,0.823667,-0.975119,0.927901,-0.557098,1.015332,-0.499415,0.755837,-0.940020,-0.050647,0.087122,0.114311,0.062676,-0.152375,-0.263448,-0.266419,-0.253408,-0.021578,-0.192044,-0.257401,-0.085906,-0.083267,0.171573,0.215630,0.091848,-0.617891,0.313507,-0.076225,0.559397,0.121280,0.286794,-0.497900,0.024589,-9.586906,-7.744112,-8.474199,-6.921310,-3.852166,-8.161419,-10.494581,-8.725247,-1.198327,-1.327644,-1.512854,-0.886305,-0.562236,-0.297963,-0.630258,-0.690666,2.913822,3.968751,3.581488,3.323988,2.851890,1.685173,1.473748,2.254292,9.582658,6.666542,7.353831,5.696688,3.566807,8.350167,10.690449,9.058304,-9.167350,-9.952778,-9.187199,-9.164120,-4.932478,-8.334832,-11.890039,-9.364282,-10.969294,-7.602161,-10.514706,-2.469812,-1.215657,-2.643457,-7.781508,-7.913332,22.427445,24.928125,25.259047,21.145474,14.284353,13.734306,11.805384,16.508492,20.745165,14.377312,22.341574,19.056311,10.342067,23.092787,23.168040,16.991159,0.004167
-0.083082,0.044332,0.106449,0.289356,0.286093,0.230405,0.102534,0.020585,0.482777,0.426434,0.213132,0.379161,0.585688,0.623920,0.800608,0.658979,0.140270,0.154296,0.096270,0.055862,0.077625,0.046979,0.098277,0.151632,-0.574574,-0.698278,-0.546928,-0.603349,-0.821023,-0.554945,-0.540606,-0.689916,0.780161,-1.010855,0.889426,-0.589121,0.996166,-0.537084,0.708036,-0.980332,-0.055631,0.081522,0.108871,0.057836,-0.156123,-0.266337,-0.270357,-0.257001,-0.020134,-0.186828,-0.253449,-0.084163,-0.082059,0.168463,0.212571,0.092028,-0.586669,0.334033,-0.054307,0.577480,0.131836,0.312995,-0.463768,0.052515,-9.506369,-7.749148,-8.475746,-6.870053,-4.117634,-8.282963,-10.398751,-8.843123,-1.176145,-1.335410,-1.495207,-0.894181,-0.531367,-0.311816,-0.602966,-0.707621,2.959058,3.932995,3.612284,3.295955,2.883676,1.663345,1.517266,2.226712,9.484389,6.728312,7.326291,5.719005,3.639200,8.442298,10.602225,9.163902,-9.093556,-9.800479,-9.185138,-8.928281,-5.712701,-8.563319,-11.736017,-9.499808,-10.698091,-7.733122,-10.331694,-2.592204,-0.794368,-2.932145,-7.407894,-8.279176,22.802825,24.739139,25.691417,21.006546,14.472600,13.643854,12.127476,16.430500,20.608939,14.621803,22.477073,19.260395,10.247344,23.202791,23.123457,17.157747,0.004167
-0.077465,0.039303,0.110725,0.287548,0.288686,0.226931,0.109390,0.012686,0.484833,0.425927,0.210877,0.379463,0.586619,0.621940,0.806294,0.656053,0.140969,0.153584,0.096712,0.055608,0.076828,0.046428,0.097996,0.151441,-0.578248,-0.695168,-0.548316,-0.604452,-0.820891,-0.553970,-0.544292,-0.686002,0.736907,-1.046611,0.850904,-0.620915,0.975878,-0.575219,0.660555,-1.021098,-0.060636,0.075876,0.103388,0.053053,-0.160004,-0.268931,-0.274395,-0.260379,-0.018811,-0.181670,-0.249635,-0.082240,-0.081018,0.165488,0.209525,0.092074,-0.556037,0.354692,-0.032512,0.595442,0.143005,0.339529,-0.430218,0.080968,-9.413513,-7.733951,-8.456262,-6.794282,-4.346800,-8.381251,-10.274903,-8.939985,-1.157065,-1.343790,-1.477999,-0.905109,-0.506291,-0.333070,-0.582024,-0.729547,2.995641,3.892309,3.639194,3.265907,2.915926,1.639356,1.554327,2.193144,9.385053,6.783252,7.288173,5.731098,3.691218,8.519174,10.498340,9.260273,-8.997275,-9.610885,-9.163451,-8.646310,-6.423036,-8.757889,-11.531059,-9.592663,-10.438334,-7.853018,-10.133189,-2.740581,-0.432271,-3.286762,-7.085285,-8.671743,23.082202,24.477395,26.011998,20.787050,14.610876,13.476572,12.355965,16.282607,20.443659,14.822222,22.527904,19.412598,10.090204,23.253333,23.029796,17.297242,0.004167
-0.072006,0.034134,0.114913,0.285520,0.290987,0.223268,0.115997,0.004648,0.486726,0.425267,0.208895,0.379933,0.587130,0.619809,0.811587,0.652931,0.142070,0.153100,0.097247,0.055370,0.076183,0.046009,0.097811,0.151583,-0.581171,-0.691530,-0.549550,-0.605275,-0.820666,-0.552891,-0.547626,-0.681410,0.693960,-1.082312,0.812426,-0.652386,0.954624,-0.613728,0.613516,-1.062233,-0.065669,0.070186,0.097866,0.048304,-0.164032,-0.271274,-0.278549,-0.263569,-0.017633,-0.176607,-0.245970,-0.080167,-0.080120,0.162612,0.206489,0.091946,-0.525986,0.375431,-0.010866,0.613216,0.154708,0.366325,-0.397307,0.109898,-9.308393,-7.699721,-8.416576,-6.694455,-4.539380,-8.456475,-10.123932,-9.015978,-1.140980,-1.353000,-1.461299,-0.919092,-0.487077,-0.361639,-0.567379,-0.756676,3.024269,3.846304,3.662402,3.233971,2.948414,1.612974,1.585334,2.152686,9.283970,6.832143,7.240192,5.732331,3.723502,8.580548,10.379076,9.348749,-8.880245,-9.387484,-9.122070,-8.322991,-7.059531,-8.921275,-11.277069,-9.640379,-10.188318,-7.963711,-9.919274,-2.913890,-0.130214,-3.706270,-6.813531,-9.094727,23.270813,24.137810,26.225117,20.484565,14.701393,13.228480,12.495843,16.058841,20.247221,14.977017,22.498690,19.505669,9.877938,23.239890,22.888636,17.413802,0.004167
-0.066644,0.028787,0.119015,0.283266,0.293017,0.219418,0.122392,-0.003595,0.488487,0.424431,0.207186,0.380573,0.587232,0.617517,0.816515,0.649587,0.143595,0.152841,0.097876,0.055184,0.075661,0.045732,0.097734,0.152057,-0.583404,-0.687326,-0.550595,-0.605890,-0.820285,-0.551745,-0.550628,-0.676071,0.651368,-1.117873,0.774072,-0.683434,0.932553,-0.652512,0.567027,-1.103645,-0.070738,0.064455,0.092307,0.043576,-0.168234,-0.273393,-0.282851,-0.266587,-0.016652,-0.171643,-0.242494,-0.077946,-0.079376,0.159831,0.203429,0.091634,-0.496534,0.396225,0.010590,0.630750,0.166850,0.393336,-0.365121,0.139289,-9.190831,-7.647825,-8.356927,-6.571256,-4.694838,-8.508594,-9.945998,-9.071056,-1.127959,-1.363328,-1.445261,-0.936282,-0.474023,-0.397689,-0.559234,-0.789437,3.045483,3.794556,3.681974,3.200286,2.980910,1.584079,1.610711,2.104498,9.180243,6.875812,7.182867,5.722272,3.736691,8.626029,10.244161,9.430396,-8.744407,-9.134283,-9.059548,-7.963545,-7.617543,-9.055690,-10.974926,-9.640425,-9.946865,-8.066636,-9.689869,-3.111839,0.109041,-4.191460,-6.594242,-9.552677,23.371369,23.715033,26.333644,20.096614,14.745531,12.895745,12.550767,15.753010,20.015958,15.084363,22.393596,19.532490,9.617706,23.157697,22.699734,17.510748,0.004167
-0.061310,0.023224,0.123030,0.280779,0.294798,0.215381,0.128615,-0.012107,0.490152,0.423396,0.205755,0.381383,0.586941,0.615057,0.821107,0.645996,0.145575,0.152810,0.098607,0.055089,0.075237,0.045615,0.097782,0.152870,-0.585014,-0.682515,-0.551417,-0.606369,-0.819669,-0.550574,-0.553318,-0.669915,0.609168,-1.153209,0.735914,-0.713953,0.909807,-0.691463,0.521185,-1.145229,-0.075859,0.058688,0.086706,0.038860,-0.172648,-0.275301,-0.287350,-0.269437,-0.015954,-0.166740,-0.239280,-0.075542,-0.078826,0.157174,0.200281,0.091168,-0.467724,0.417081,0.031795,0.648017,0.179319,0.420541,-0.333773,0.169167,-9.060507,-7.579586,-8.277263,-6.425338,-4.812652,-8.536982,-9.740780,-9.104740,-1.118211,-1.375173,-1.430124,-0.957012,-0.467652,-0.441671,-0.558023,-0.828496,3.059775,3.736520,3.697932,3.164964,3.013253,1.552592,1.631001,2.047676,9.072747,6.915056,7.116673,5.700543,3.731543,8.654909,10.092860,9.505952,-8.592027,-8.855496,-8.973503,-7.573223,-8.092168,-9.162180,-10.624919,-9.589745,-9.712857,-8.163072,-9.444612,-3.335213,0.281075,-4.745404,-6.430424,-10.051471,23.385330,23.202193,26.340137,19.619842,14.744802,12.473652,12.524372,15.357221,19.744876,15.141685,22.216986,19.485509,9.317101,23.001176,22.461420,17.590193,0.004167
-0.055928,0.017404,0.126959,0.278054,0.296352,0.211166,0.134706,-0.020947,0.491760,0.422137,0.204610,0.382362,0.586274,0.612426,0.825385,0.642138,0.148048,0.153012,0.099451,0.055133,0.074890,0.045675,0.097981,0.154030,-0.586080,-0.677056,-0.551977,-0.606791,-0.818727,-0.549424,-0.555722,-0.662877,0.567392,-1.188223,0.698014,-0.743828,0.886523,-0.730452,0.476076,-1.186863,-0.081049,0.052886,0.081056,0.034155,-0.177332,-0.276992,-0.292115,-0.272115,-0.015664,-0.161808,-0.236438,-0.072872,-0.078547,0.154724,0.196947,0.090632,-0.439633,0.438048,0.052668,0.665018,0.191985,0.447957,-0.303417,0.199601,-8.917006,-7.496009,-8.177507,-6.257019,-4.892613,-8.539972,-9.507658,-9.115773,-1.112021,-1.389066,-1.416181,-0.981805,-0.468689,-0.494319,-0.564364,-0.874769,3.067714,3.671438,3.710344,3.128047,3.045425,1.518421,1.646992,1.981136,8.960074,6.950511,7.042169,5.666640,3.709075,8.665917,9.924029,9.575694,-8.425689,-8.555139,-8.860936,-7.156850,-8.478726,-9.239768,-10.227004,-9.484127,-9.484620,-8.254253,-9.182618,-3.586095,0.380247,-5.373774,-6.325916,-10.598621,23.314297,22.589553,26.248161,19.049113,14.702001,11.955487,12.421761,14.860298,19.427856,15.144995,21.974159,19.356046,8.984757,22.763239,22.171023,17.652443,0.004167
-0.050418,0.011288,0.130794,0.275083,0.297700,0.206782,0.140701,-0.030173,0.493356,0.420625,0.203765,0.383500,0.585256,0.609622,0.829376,0.637989,0.151055,0.153451,0.100423,0.055365,0.074601,0.045931,0.098364,0.155542,-0.586694,-0.670913,-0.552230,-0.607243,-0.817342,-0.548359,-0.557865,-0.654899,0.526055,-1.222803,0.660423,-0.772927,0.862825,-0.769329,0.431772,-1.228393,-0.086335,0.047053,0.075342,0.029468,-0.182363,-0.278445,-0.297239,-0.274603,-0.015963,-0.156671,-0.234133,-0.069785,-0.078670,0.152636,0.193271,0.090197,-0.412381,0.459240,0.073096,0.681799,0.204688,0.475652,-0.274257,0.230734,-8.759815,-7.397339,-8.057846,-6.065832,-4.935250,-8.514181,-9.245854,-9.101564,-1.109615,-1.405640,-1.403699,-1.011343,-0.477965,-0.556591,-0.578933,-0.929381,3.070130,3.598249,3.719461,3.089470,3.077693,1.481395,1.659891,1.903491,8.840439,6.982395,6.960111,5.619648,3.670711,8.656834,9.736133,9.639147,-8.248081,-8.236388,-8.718459,-6.718164,-8.773476,-9.284197,-9.780806,-9.317259,-9.258825,-8.341253,-8.901895,-3.867910,0.400636,-6.084943,-6.284309,-11.203297,23.161988,21.862807,26.064229,18.376297,14.622973,11.331099,12.251637,14.245798,19.058020,15.087843,21.672331,19.133269,8.631077,22.434233,21.825524,17.694952,0.004167
-0.044705,0.004833,0.134517,0.271860,0.298857,0.202242,0.146627,-0.039841,0.494992,0.418829,0.203241,0.384782,0.583927,0.606652,0.833104,0.633531,0.154640,0.154123,0.101542,0.055841,0.074352,0.046395,0.098972,0.157400,-0.586966,-0.664065,-0.552124,-0.607834,-0.815373,-0.547464,-0.559770,-0.645943,0.485154,-1.256803,0.623172,-0.801087,0.838812,-0.807894,0.388326,-1.269623,-0.091745,0.041189,0.069541,0.024818,-0.187848,-0.279612,-0.302845,-0.276872,-0.017121,-0.151026,-0.232617,-0.066016,-0.079404,0.151185,0.189016,0.090166,-0.386157,0.480864,0.092918,0.698483,0.217223,0.503773,-0.246569,0.262807,-8.588293,-7.282329,-7.919082,-5.849824,-4.942496,-8.453475,-8.954549,-9.057295,-1.110818,-1.425478,-1.392659,-1.046305,-0.496141,-0.629455,-0.602142,-0.993464,3.068416,3.515492,3.725974,3.049022,3.110857,1.441209,1.671601,1.812925,8.711524,7.010033,6.871547,5.557754,3.618460,8.623851,9.527236,9.694541,-8.061422,-7.900483,-8.542469,-6.258745,-8.974860,-9.286016,-9.285240,-9.079250,-9.028234,-8.424251,-8.597852,-4.184957,0.338251,-6.889393,-6.306538,-11.875575,22.937570,21.000804,25.801122,17.588570,14.519683,10.584936,12.029774,13.489336,18.628543,14.959567,21.322048,18.802545,8.269178,22.000238,21.422754,17.710469,0.004167
-0.038724,-0.002004,0.138083,0.268379,0.299819,0.197565,0.152484,-0.050000,0.496727,0.416712,0.203066,0.386184,0.582339,0.603529,0.836596,0.628752,0.158836,0.155007,0.102823,0.056622,0.074122,0.047063,0.099848,0.159574,-0.587034,-0.656532,-0.551595,-0.608710,-0.812646,-0.546868,-0.561454,-0.636016,0.444655,-1.290021,0.586255,-0.828094,0.814547,-0.845877,0.345754,-1.310280,-0.097315,0.035299,0.063621,0.020241,-0.193923,-0.280422,-0.309083,-0.278883,-0.019543,-0.144361,-0.232275,-0.061126,-0.081088,0.150832,0.183807,0.091059,-0.361245,0.503277,0.111899,0.715306,0.229312,0.532591,-0.220742,0.296213,-8.401608,-7.146975,-7.763140,-5.604393,-4.918834,-8.347315,-8.632972,-8.974422,-1.114209,-1.448575,-1.382039,-1.086816,-0.522955,-0.713225,-0.633311,-1.067515,3.065076,3.421261,3.731512,3.006368,3.146745,1.397412,1.685206,1.707096,8.570226,7.030950,6.777819,5.477356,3.555105,8.560442,9.294928,9.737780,-7.866337,-7.544799,-8.329315,-5.776250,-9.085802,-9.227592,-8.737490,-8.754223,-8.776532,-8.499976,-8.259421,-4.540271,0.196356,-7.797122,-6.385281,-12.623489,22.661819,19.972777,25.484056,16.666264,14.416042,9.693597,11.785250,12.555239,18.134376,14.742366,20.939281,18.342633,7.916108,21.440172,20.963694,17.683890,0.004167
-0.032460,-0.009260,0.141397,0.264636,0.300542,0.192773,0.158219,-0.060690,0.498631,0.414233,0.203275,0.387670,0.580563,0.600288,0.839879,0.623651,0.163649,0.156052,0.104261,0.057767,0.073870,0.047906,0.101032,0.161983,-0.587069,-0.648406,-0.550573,-0.610068,-0.808952,-0.546760,-0.562924,-0.625202,0.404474,-1.322152,0.549609,-0.853642,0.790020,-0.882887,0.304018,-1.349969,-0.103076,0.029395,0.057538,0.015809,-0.200766,-0.280765,-0.316140,-0.280586,-0.023853,-0.135828,-0.233706,-0.054394,-0.084263,0.152339,0.177053,0.093740,-0.338089,0.527066,0.129675,0.732695,0.240556,0.562563,-0.197334,0.331579,-8.198764,-6.982369,-7.593902,-5.320401,-4.873390,-8.178118,-8.280533,-8.838155,-1.114948,-1.472713,-1.367857,-1.130804,-0.555183,-0.805696,-0.668518,-1.149557,3.064787,3.313358,3.739710,2.961290,3.189228,1.349592,1.705872,1.583203,8.412206,7.039150,6.680303,5.371422,3.484324,8.455327,9.036131,9.760490,-7.659886,-7.159307,-8.075737,-5.261541,-9.118194,-9.078352,-8.130902,-8.316098,-8.465864,-8.553984,-7.858813,-4.928592,-0.001517,-8.809326,-6.491461,-13.444023,22.379316,18.736207,25.162989,15.581162,14.359520,8.623866,11.572357,11.393550,17.575720,14.406609,20.548460,17.720905,7.594342,20.720911,20.456918,17.587138,0.004167
-0.025986,-0.016953,0.144262,0.260638,0.300895,0.187905,0.163664,-0.071917,0.500785,0.411346,0.203909,0.389193,0.578686,0.597001,0.842980,0.618249,0.169017,0.157163,0.105798,0.059340,0.073513,0.048855,0.102530,0.164464,-0.587289,-0.639914,-0.548986,-0.612196,-0.804039,-0.547429,-0.564177,-0.613734,0.364445,-1.352720,0.513074,-0.877271,0.765102,-0.918342,0.262993,-1.388097,-0.109038,0.023505,0.051230,0.011651,-0.208595,-0.280488,-0.324214,-0.281922,-0.031027,-0.124043,-0.237856,-0.044638,-0.089808,0.156960,0.167802,0.099636,-0.317377,0.553182,0.145675,0.751372,0.250354,0.594445,-0.177163,0.369897,-7.978995,-6.771012,-7.418867,-4.981171,-4.824002,-7.916951,-7.897223,-8.623094,-1.099081,-1.488788,-1.337858,-1.169315,-0.581209,-0.897009,-0.694965,-1.230022,3.076664,3.190146,3.758603,2.914581,3.246411,1.298175,1.742680,1.438691,8.230972,7.021814,6.579428,5.226372,3.410522,8.288660,8.746599,9.746263,-7.432725,-6.719631,-7.780580,-4.693819,-9.102215,-8.786700,-7.451308,-7.720477,-8.005401,-8.538318,-7.324371,-5.315253,-0.179163,-9.894035,-6.540715,-14.297334,22.184206,17.239920,24.938710,14.299056,14.445577,7.335150,11.495079,9.941801,16.964702,13.904162,20.186575,16.885647,7.333254,19.789481,19.927108,17.371709,0.004167
-0.019570,-0.025050,0.146292,0.256415,0.300574,0.183031,0.168443,-0.083621,0.503287,0.407997,0.205011,0.390699,0.576806,0.593810,0.845914,0.612609,0.174746,0.158172,0.107250,0.061407,0.072878,0.049772,0.104277,0.166719,-0.587975,-0.631522,-0.546780,-0.615521,-0.797621,-0.549317,-0.565196,-0.602093,0.324266,-1.380962,0.476319,-0.898263,0.739453,-0.951348,0.222401,-1.423750,-0.115148,0.017713,0.044632,0.008011,-0.217659,-0.279355,-0.333478,-0.282819,-0.042617,-0.106745,-0.246241,-0.029920,-0.099158,0.166745,0.154507,0.111076,-0.300199,0.583146,0.158970,0.772540,0.257774,0.629459,-0.161464,0.412714,-10.428463,24.390218,-7.541376,20.519052,-1.557617,22.843356,-7.319682,26.301752,-0.127633,-0.675164,0.030751,-1.581656,1.668970,-2.005676,1.140559,-1.165854,4.414423,-3.112817,6.457974,-1.768590,7.493913,-1.672813,4.566310,-3.410769,8.851719,-9.826083,5.139003,-8.993010,-0.619127,-11.869333,7.149501,-11.982755,-9.502382,52.516559,-5.186331,44.010986,-0.256527,45.617266,-3.562015,54.277824,-0.258634,-4.224261,5.448780,-14.355694,22.375212,-10.198700,11.039123,-0.656578,42.144814,-35.539387,53.283221,-37.629722,47.772207,-32.808186,36.624195,-33.722348,25.468012,-15.272331,26.441327,-18.228612,8.349532,-25.399383,24.206935,-20.133947,0.004167
-0.013936,-0.032335,0.147187,0.253272,0.299677,0.179371,0.171710,-0.094680,0.506260,0.404139,0.206465,0.391914,0.575010,0.591150,0.848603,0.607029,0.178361,0.159989,0.106763,0.064974,0.070303,0.051474,0.104418,0.169360,-0.590509,-0.623107,-0.544733,-0.619722,-0.790008,-0.551741,-0.566842,-0.590033,0.273893,-1.279362,0.439078,-0.813010,0.727379,-0.856190,0.184212,-1.313863,-0.117251,0.015325,0.043800,0.002651,-0.217296,-0.282829,-0.335202,-0.283427,-0.048532,-0.115712,-0.243202,-0.034721,-0.090851,0.164157,0.153118,0.102308,-0.280246,0.542897,0.166344,0.734506,0.248422,0.580518,-0.152419,0.364962,-10.342980,24.872534,-7.634530,20.687543,-2.071613,23.033648,-7.194454,27.048097,0.057863,-0.529343,0.261906,-1.406275,1.790478,-1.798973,1.241084,-0.992676,4.420743,-3.012086,6.352359,-1.817631,7.508388,-1.553723,4.674448,-3.131168,8.670522,-10.272169,5.282285,-9.062429,-0.317630,-12.042595,6.932595,-12.655660,-9.787966,53.310867,-5.279049,44.252265,-1.395297,45.906914,-3.666939,55.700001,0.750381,-3.786869,6.877529,-13.727272,22.581692,-9.707052,11.150683,-0.365624,41.421330,-35.512496,52.833390,-38.497544,47.995120,-32.917333,36.458451,-32.902456,24.563660,-16.332787,26.650777,-18.540471,8.650900,-25.805763,23.466364,-21.321933,0.004167
-0.008804,-0.038690,0.147445,0.251194,0.298816,0.177099,0.173927,-0.104737,0.509498,0.399865,0.208260,0.392595,0.573381,0.589279,0.850924,0.601771,0.180583,0.162061,0.105197,0.069508,0.066694,0.053623,0.103745,0.171836,-0.594570,-0.615027,-0.542758,-0.624830,-0.781239,-0.554863,-0.568800,-0.578215,0.223899,-1.175749,0.401483,-0.727065,0.713130,-0.760248,0.146557,-1.200848,-0.118615,0.013560,0.044008,-0.001979,-0.216392,-0.285433,-0.336629,-0.283295,-0.054284,-0.124265,-0.240420,-0.039736,-0.082511,0.162070,0.152357,0.094703,-0.260846,0.500775,0.174426,0.696232,0.240324,0.530892,-0.144230,0.314371,-10.332625,25.273811,-7.738410,20.739728,-2.566672,23.145028,-7.111257,27.737816,0.266670,-0.351275,0.504691,-1.206893,1.965379,-1.581302,1.396554,-0.794535,4.458878,-2.936069,6.279407,-1.882297,7.527842,-1.462904,4.782836,-2.891582,8.515830,-10.638975,5.392744,-9.048756,-0.043619,-12.162231,6.760637,-13.265406,-10.194832,53.985933,-5.401997,44.285232,-2.493314,46.009757,-3.749979,57.010733,1.859985,-3.183425,8.277988,-13.005555,23.276466,-9.172403,11.726624,0.076911,41.065187,-35.580826,52.672983,-39.336136,48.322552,-33.142490,36.500153,-32.328871,23.824931,-17.217453,26.912060,-18.719797,8.980349,-26.216317,22.975254,-22.443576,0.004167
-0.004115,-0.044165,0.147206,0.250039,0.298052,0.176047,0.175250,-0.113758,0.512876,0.395369,0.210256,0.392862,0.571899,0.588138,0.852880,0.596896,0.181745,0.164277,0.102849,0.074849,0.062260,0.056232,0.102494,0.174093,-0.599782,-0.607388,-0.540867,-0.630537,-0.771569,-0.558498,-0.570893,-0.566893,0.173969,-1.070463,0.363488,-0.640913,0.696784,-0.663854,0.109266,-1.084943,-0.119133,0.012554,0.045310,-0.005777,-0.214736,-0.287125,-0.337535,-0.282321,-0.059734,-0.132508,-0.237780,-0.045036,-0.074115,0.160362,0.152224,0.088093,-0.241895,0.457110,0.183080,0.658062,0.233338,0.480804,-0.136695,0.261207,-10.336130,25.588778,-7.863620,20.719259,-3.110315,23.161288,-7.066341,28.313674,0.499723,-0.152440,0.770411,-0.989413,2.172726,-1.344065,1.578811,-0.573500,4.520275,-2.873185,6.216945,-1.965880,7.544919,-1.399367,4.899199,-2.672869,8.347232,-10.944084,5.500189,-8.977949,0.258556,-12.203566,6.614794,-13.789564,-10.630214,54.502670,-5.560947,44.194821,-3.674628,45.939233,-3.859549,58.103768,3.127628,-2.511871,9.782572,-12.224178,24.253409,-8.526777,12.530287,0.645245,40.920398,-35.670302,52.663664,-40.184140,48.725083,-33.437685,36.699809,-31.834306,23.126281,-17.981637,27.237259,-18.793366,9.415172,-26.502715,22.636320,-23.424640,0.004167
