# x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10
875.57,843.57,822.69,831.92,882.61,991,1053.3,1075.3,1048.9,994.53,693.52,626.68,503.33,431.08,359.86,343.76,399.7,467.66,572,621.45
873.63,841.91,821.84,831.09,882.62,990.84,1054.2,1076.7,1050.9,996.35,693.78,626.89,503.37,431.27,360.03,343.95,399.42,467.69,571,620.29
871.91,840.25,820.41,830.87,882.35,990.7,1054.8,1078.4,1052.7,997.92,694.62,627.67,504.14,432.5,360.3,344.21,399.74,467.36,570.48,619.51
870.07,838.33,819.13,830.31,881.95,990.55,1055.1,1080.2,1054.4,999.57,695.38,628.14,504.91,433.19,360.61,344.55,400,467.48,569.45,618.54
868.23,836.44,818.16,829.55,881.67,990.5,1055.7,1080.8,1056.8,1001.1,695.94,629.02,505.39,433.76,361.82,345,400.39,467.45,569.33,617.33
866.48,834.59,817.12,828.87,882.1,990.56,1056.2,1082.5,1058.6,1002.5,696.89,629.61,505.88,434.5,362.23,345.44,400.69,467.36,569.06,616.5
864.59,832.87,815.52,828.07,881.56,990.23,1056.8,1084.9,1060.3,1004.3,697.65,630.55,506.9,435.07,363.03,346.18,401.26,467.43,568.17,615.33
862.67,831.02,814.6,827.85,881.58,990.33,1057.7,1086.8,1062.3,1005.6,698.61,631.3,507.19,435.93,364.13,346.98,401.55,467.47,567.58,614.22
860.67,829.68,813.41,826.89,881.49,989.9,1057.9,1088.8,1064.5,1007.1,699.67,631.7,508.33,436.64,364.94,347.36,401.72,467.16,567.53,613.63
859.02,827.7,812.14,826.27,881.5,989.95,1058.4,1090.3,1066.3,1008.8,700.13,632.98,509.26,437.52,365.5,348.07,401.89,466.43,567.34,613.1
857.02,825.81,810.88,825.59,881.24,989.58,1059.6,1091.9,1068.1,1010.3,701.67,633.74,509.88,438.56,366.53,348.93,402.63,466.52,566.24,612.13
855.04,824.18,809.47,824.79,881.08,989.52,1060.5,1093.8,1069.8,1011.9,702.44,634.9,511.07,439.32,367.73,349.62,403.31,466.42,566.03,611.85
853.14,822.28,808.65,824.62,881.08,989.12,1060.8,1094.2,1071.3,1013.6,703.55,635.58,511.52,441.14,368.73,350.79,403.13,467.16,565.68,611.22
851.27,820.37,807.38,824.06,881,989.11,1061.2,1095.1,1073,1014.9,704.93,636.94,513.31,441.94,369.76,351.54,404.23,468.02,565.72,611.07
849.21,818.64,806.28,823.62,880.98,989.11,1062.1,1097.4,1074.6,1016.7,705.7,637.78,513.86,443.14,370.88,352.54,405.23,468.54,565.38,610.86
846.98,817.11,805.04,822.56,880.88,989.19,1062.6,1098.8,1076.5,1018.9,707.41,639.28,515.04,444.21,371.8,353.86,405.6,469.06,565.29,611.07
845.29,815.17,803.74,822.21,880.5,989.35,1063.3,1099.6,1078.5,1019.9,708.47,639.96,515.93,445.16,373.35,355.21,406.38,469.42,565.7,610.68
