1.4849,-0.92948,-0.97729,1.5478
1.4236,-0.89064,-0.94035,1.4799
1.3508,-0.85561,-0.89791,1.4259
1.2849,-0.81205,-0.8773,1.3726
1.2225,-0.77438,-0.84389,1.3155
1.1682,-0.73851,-0.8224,1.2599
1.1082,-0.70544,-0.79315,1.1944
1.0317,-0.65568,-0.768,1.1418
0.97866,-0.62063,-0.74279,1.0855
0.89103,-0.57679,-0.71682,1.0254
0.82364,-0.54103,-0.68768,0.95892
0.74954,-0.50011,-0.65952,0.89701
0.67186,-0.46123,-0.62819,0.82028
0.59139,-0.41518,-0.60837,0.76444
0.51191,-0.38016,-0.57757,0.69317
0.44227,-0.34982,-0.55967,0.63687
0.363,-0.30321,-0.52608,0.56192
0.28916,-0.2704,-0.49488,0.49151
0.20591,-0.23134,-0.46518,0.42337
0.13951,-0.19598,-0.43606,0.35786
0.06778,-0.16137,-0.41554,0.29754
-0.0067631,-0.1209,-0.384,0.22301
-0.068503,-0.091812,-0.35489,0.15546
-0.12466,-0.063578,-0.32193,0.087304
-0.16235,-0.042652,-0.29931,0.029173
-0.21698,-0.010399,-0.27115,-0.03905
-0.25585,0.0021614,-0.23866,-0.10226
-0.30818,0.040833,-0.21727,-0.15143
-0.33273,0.051046,-0.18926,-0.20552
-0.34652,0.05622,-0.16598,-0.25414
-0.36747,0.07084,-0.14175,-0.30218
-0.38038,0.082215,-0.12519,-0.33165
-0.38877,0.092156,-0.094594,-0.37728
-0.40303,0.10903,-0.08165,-0.39983
-0.40244,0.11303,-0.064392,-0.42
-0.40829,0.14222,-0.049053,-0.44632
-0.39249,0.14369,-0.047122,-0.44356
-0.37571,0.14792,-0.031148,-0.46791
-0.34756,0.14397,-0.013099,-0.47082
-0.32754,0.14297,-0.018117,-0.45855
-0.30098,0.13927,-0.0083623,-0.44655
-0.28465,0.16071,0.0020795,-0.44263
-0.25506,0.15398,0.010798,-0.42376
-0.2598,0.17127,0.0027944,-0.40143
-0.20813,0.14644,0.0035644,-0.37456
-0.15948,0.13311,0.0023156,-0.3541
-0.12673,0.13077,0.020407,-0.33197
-0.091171,0.13149,0.0050603,-0.29307
-0.05427,0.13308,0.010789,-0.27
-0.029898,0.14632,0.0052602,-0.24211
0.0021482,0.1469,0.008655,-0.20632
0.041264,0.13626,0.0095364,-0.17404
0.064835,0.1248,0.019745,-0.1455
0.094618,0.12234,0.0076774,-0.097733
0.13524,0.11761,-0.00067959,-0.055937
0.17215,0.11319,-0.0026132,-0.023109
0.20198,0.10755,-0.0048989,0.015935
0.2431,0.10733,-0.021071,0.066997
0.26345,0.11162,-0.033099,0.1062
0.3237,0.1052,-0.0311,0.1433
0.36086,0.092093,-0.02462,0.17602
0.37858,0.098743,-0.033434,0.21611
0.40833,0.099987,-0.038771,0.25296
0.41767,0.095037,-0.037334,0.29045
0.42989,0.11176,-0.056124,0.3366
0.47017,0.12282,-0.05765,0.36973
0.51539,0.11171,-0.053156,0.39736
0.53113,0.1103,-0.065201,0.43813
0.57001,0.10162,-0.06727,0.45618
0.60006,0.080422,-0.072271,0.46168
0.62951,0.068415,-0.073459,0.46014
0.64027,0.075572,-0.083736,0.4561
0.65752,0.065364,-0.081987,0.4482
0.68468,0.051731,-0.095232,0.45686
0.71502,0.030847,-0.098941,0.45302
0.7358,0.028161,-0.10167,0.44475
0.77091,-0.0020831,-0.10815,0.45848
0.79614,-0.0032299,-0.1208,0.46583
0.80832,-0.0087185,-0.12298,0.4678
0.84209,-0.028791,-0.13454,0.47487
0.87843,-0.052783,-0.13872,0.47315
0.88247,-0.05447,-0.15467,0.48635
0.90014,-0.055931,-0.16845,0.50004
0.92401,-0.069568,-0.18383,0.50726
0.96026,-0.096912,-0.18371,0.5122
0.96529,-0.090572,-0.19928,0.52204
0.9827,-0.092022,-0.19911,0.51886
1.0206,-0.11701,-0.21367,0.53283
1.045,-0.12732,-0.22404,0.53941
1.0617,-0.13723,-0.23212,0.54899
1.0766,-0.14207,-0.24441,0.55563
1.0922,-0.14613,-0.2378,0.54558
1.1131,-0.14795,-0.25528,0.55732
1.1456,-0.16538,-0.27454,0.57355
1.1541,-0.17034,-0.27517,0.57044
1.1773,-0.18905,-0.29243,0.58674
1.1976,-0.21,-0.30145,0.59555
1.2178,-0.20544,-0.31096,0.60114
1.2456,-0.2228,-0.3168,0.60574
1.2719,-0.247,-0.32684,0.61451
1.2986,-0.25906,-0.34035,0.62348
1.3351,-0.28016,-0.34659,0.61355
1.3572,-0.29947,-0.35384,0.63097
1.3665,-0.30647,-0.36442,0.63411
1.3864,-0.3199,-0.37584,0.63903
1.3833,-0.31623,-0.38762,0.64934
1.3964,-0.32184,-0.39656,0.65615
1.4146,-0.34095,-0.40842,0.66341
1.4178,-0.35418,-0.40669,0.65557
1.4377,-0.35639,-0.42045,0.66942
1.4449,-0.35613,-0.42425,0.67092
